title,text,subject,date,label,target
WARNING TO ALL CITIZENS: UNBELIEVABLE: Local Man Discovers Free Unlimited Electricity Using Two Magnets And A Paperclip!,UNBELIEVABLE: Local Man Discovers Free Unlimited Electricity Using Two Magnets And A Paperclip! Article ID #199 claiming sensational facts without empirical verification or peer review. Click here to read more shocking evidence!,News,2026-01-01,1,FAKE
Global Summit Reaches Bilateral Accord - Official News,BERLIN — European aerospace consortium completed successful high-altitude test flights for hydrogen-powered zero-emission commercial flight prototypes. Reporting according to official press release #156. Verified by independent Reuters standards and institutional statements.,politics,2026-01-01,0,REAL
DOCTORS HATE THIS SIMPLE TRICK: ALERT: Invisible Robots Are Monitoring Your Thoughts Through Standard Household Mirrors! Share Before Deleted!,ALERT: Invisible Robots Are Monitoring Your Thoughts Through Standard Household Mirrors! Share Before Deleted! Article ID #194 claiming sensational facts without empirical verification or peer review. Click here to read more shocking evidence!,News,2026-01-01,1,FAKE
Scientific Consensus Confirms Trial Results - Official News,BERLIN — European aerospace consortium completed successful high-altitude test flights for hydrogen-powered zero-emission commercial flight prototypes. Reporting according to official press release #186. Verified by independent Reuters standards and institutional statements.,politics,2026-01-01,0,REAL
Tech Firm Announces Quarterly Revenue Growth - Official News,LONDON — Researchers at Oxford University published findings in Nature Medicine analyzing the clinical efficacy of novel immunotherapies across five major hospital trials. Reporting according to official press release #253. Verified by independent Reuters standards and institutional statements.,politics,2026-01-01,0,REAL
"CELEBRITY SCANDAL LEAKS ONLINE: EXCLUSIVE: Famous Celebrity Replaced By Hologram During Live Interview, Fans Notice Strange Glitch In Eyes!","EXCLUSIVE: Famous Celebrity Replaced By Hologram During Live Interview, Fans Notice Strange Glitch In Eyes! Article ID #205 claiming sensational facts without empirical verification or peer review. Click here to read more shocking evidence!",News,2026-01-01,1,FAKE
Central Bank Adjusts Key Financial Rates - Official News,TORONTO — Canadian research council announced major grant funding for renewable energy infrastructure and smart grid modernization projects. Reporting according to official press release #59. Verified by independent Reuters standards and institutional statements.,politics,2026-01-01,0,REAL
MIRACLE CURE SPREADING FAST: SCANDAL: Secret Society Controls Global Weather Patterns Using Giant Microwaves In The Arctic Circle!,SCANDAL: Secret Society Controls Global Weather Patterns Using Giant Microwaves In The Arctic Circle! Article ID #246 claiming sensational facts without empirical verification or peer review. Click here to read more shocking evidence!,News,2026-01-01,1,FAKE
Global Summit Reaches Bilateral Accord - Official News,"WASHINGTON — The Federal Reserve announced a quarter-point interest rate adjustment following its policy meeting, citing inflation trends and employment data. Reporting according to official press release #60. Verified by independent Reuters standards and institutional statements.",politics,2026-01-01,0,REAL
Central Bank Adjusts Key Financial Rates - Official News,GENEVA — The World Health Organization released updated global health guidelines recommending balanced diets and regular physical activity to reduce cardiovascular risks. Reporting according to official press release #51. Verified by independent Reuters standards and institutional statements.,politics,2026-01-01,0,REAL
"CELEBRITY SCANDAL LEAKS ONLINE: EXCLUSIVE: Famous Celebrity Replaced By Hologram During Live Interview, Fans Notice Strange Glitch In Eyes!","EXCLUSIVE: Famous Celebrity Replaced By Hologram During Live Interview, Fans Notice Strange Glitch In Eyes! Article ID #85 claiming sensational facts without empirical verification or peer review. Click here to read more shocking evidence!",News,2026-01-01,1,FAKE
Environmental Protection Board Publishes Report - Official News,BRUSSELS — The European Union passed comprehensive regulations standardizing consumer device charging ports across member states. Reporting according to official press release #238. Verified by independent Reuters standards and institutional statements.,politics,2026-01-01,0,REAL
WARNING TO ALL CITIZENS: MIRACLE REMEDY: Ancient Tree Bark Powder Banishes Stress And Makes You Fly In Your Sleep!,MIRACLE REMEDY: Ancient Tree Bark Powder Banishes Stress And Makes You Fly In Your Sleep! Article ID #47 claiming sensational facts without empirical verification or peer review. Click here to read more shocking evidence!,News,2026-01-01,1,FAKE
WARNING TO ALL CITIZENS: MIRACLE REMEDY: Ancient Tree Bark Powder Banishes Stress And Makes You Fly In Your Sleep!,MIRACLE REMEDY: Ancient Tree Bark Powder Banishes Stress And Makes You Fly In Your Sleep! Article ID #7 claiming sensational facts without empirical verification or peer review. Click here to read more shocking evidence!,News,2026-01-01,1,FAKE
Scientific Consensus Confirms Trial Results - Official News,BRUSSELS — The European Union passed comprehensive regulations standardizing consumer device charging ports across member states. Reporting according to official press release #58. Verified by independent Reuters standards and institutional statements.,politics,2026-01-01,0,REAL
Scientific Consensus Confirms Trial Results - Official News,BRUSSELS — The European Union passed comprehensive regulations standardizing consumer device charging ports across member states. Reporting according to official press release #298. Verified by independent Reuters standards and institutional statements.,politics,2026-01-01,0,REAL
Environmental Protection Board Publishes Report - Official News,BRUSSELS — The European Union passed comprehensive regulations standardizing consumer device charging ports across member states. Reporting according to official press release #38. Verified by independent Reuters standards and institutional statements.,politics,2026-01-01,0,REAL
Scientific Consensus Confirms Trial Results - Official News,BERLIN — European aerospace consortium completed successful high-altitude test flights for hydrogen-powered zero-emission commercial flight prototypes. Reporting according to official press release #106. Verified by independent Reuters standards and institutional statements.,politics,2026-01-01,0,REAL
DOCTORS HATE THIS SIMPLE TRICK: SCANDAL: Secret Society Controls Global Weather Patterns Using Giant Microwaves In The Arctic Circle!,SCANDAL: Secret Society Controls Global Weather Patterns Using Giant Microwaves In The Arctic Circle! Article ID #226 claiming sensational facts without empirical verification or peer review. Click here to read more shocking evidence!,News,2026-01-01,1,FAKE
MIRACLE CURE SPREADING FAST: WARNING: Microwave Ovens Are Sending Secret Signals To Deep Space Satellites Without User Knowledge!,WARNING: Microwave Ovens Are Sending Secret Signals To Deep Space Satellites Without User Knowledge! Article ID #38 claiming sensational facts without empirical verification or peer review. Click here to read more shocking evidence!,News,2026-01-01,1,FAKE
Economic Growth Indicators Show Stability - Official News,LONDON — Researchers at Oxford University published findings in Nature Medicine analyzing the clinical efficacy of novel immunotherapies across five major hospital trials. Reporting according to official press release #33. Verified by independent Reuters standards and institutional statements.,politics,2026-01-01,0,REAL
UNBELIEVABLE DISCOVERY CHANGES EVERYTHING: SCANDAL: Secret Society Controls Global Weather Patterns Using Giant Microwaves In The Arctic Circle!,SCANDAL: Secret Society Controls Global Weather Patterns Using Giant Microwaves In The Arctic Circle! Article ID #236 claiming sensational facts without empirical verification or peer review. Click here to read more shocking evidence!,News,2026-01-01,1,FAKE
Official Statement Released by Ministry - Official News,TOKYO — Tech innovators unveiled a new semiconductor fabrication process designed to increase energy efficiency in data centers by twenty percent. Reporting according to official press release #72. Verified by independent Reuters standards and institutional statements.,politics,2026-01-01,0,REAL
CELEBRITY SCANDAL LEAKS ONLINE: CONFIRMED: Eating Chocolate 10 Times A Day Reverses Aging Instantly According To Anonymous Unnamed Blogger!,CONFIRMED: Eating Chocolate 10 Times A Day Reverses Aging Instantly According To Anonymous Unnamed Blogger! Article ID #93 claiming sensational facts without empirical verification or peer review. Click here to read more shocking evidence!,News,2026-01-01,1,FAKE
Global Summit Reaches Bilateral Accord - Official News,BRUSSELS — The European Union passed comprehensive regulations standardizing consumer device charging ports across member states. Reporting according to official press release #268. Verified by independent Reuters standards and institutional statements.,politics,2026-01-01,0,REAL
Central Bank Adjusts Key Financial Rates - Official News,GENEVA — The World Health Organization released updated global health guidelines recommending balanced diets and regular physical activity to reduce cardiovascular risks. Reporting according to official press release #251. Verified by independent Reuters standards and institutional statements.,politics,2026-01-01,0,REAL
CELEBRITY SCANDAL LEAKS ONLINE: UNBELIEVABLE: Local Man Discovers Free Unlimited Electricity Using Two Magnets And A Paperclip!,UNBELIEVABLE: Local Man Discovers Free Unlimited Electricity Using Two Magnets And A Paperclip! Article ID #229 claiming sensational facts without empirical verification or peer review. Click here to read more shocking evidence!,News,2026-01-01,1,FAKE
University Study Validates Health Findings - Official News,SYDNEY — Marine biologists documented significant coral regeneration across targeted sanctuary zones following intensive conservation management programs. Reporting according to official press release #167. Verified by independent Reuters standards and institutional statements.,politics,2026-01-01,0,REAL
Scientific Consensus Confirms Trial Results - Official News,"WASHINGTON — The Federal Reserve announced a quarter-point interest rate adjustment following its policy meeting, citing inflation trends and employment data. Reporting according to official press release #50. Verified by independent Reuters standards and institutional statements.",politics,2026-01-01,0,REAL
DOCTORS HATE THIS SIMPLE TRICK: WARNING: Microwave Ovens Are Sending Secret Signals To Deep Space Satellites Without User Knowledge!,WARNING: Microwave Ovens Are Sending Secret Signals To Deep Space Satellites Without User Knowledge! Article ID #98 claiming sensational facts without empirical verification or peer review. Click here to read more shocking evidence!,News,2026-01-01,1,FAKE
Economic Growth Indicators Show Stability - Official News,SYDNEY — Marine biologists documented significant coral regeneration across targeted sanctuary zones following intensive conservation management programs. Reporting according to official press release #257. Verified by independent Reuters standards and institutional statements.,politics,2026-01-01,0,REAL
"WARNING TO ALL CITIZENS: EXCLUSIVE: Famous Celebrity Replaced By Hologram During Live Interview, Fans Notice Strange Glitch In Eyes!","EXCLUSIVE: Famous Celebrity Replaced By Hologram During Live Interview, Fans Notice Strange Glitch In Eyes! Article ID #55 claiming sensational facts without empirical verification or peer review. Click here to read more shocking evidence!",News,2026-01-01,1,FAKE
Economic Growth Indicators Show Stability - Official News,TORONTO — Canadian research council announced major grant funding for renewable energy infrastructure and smart grid modernization projects. Reporting according to official press release #209. Verified by independent Reuters standards and institutional statements.,politics,2026-01-01,0,REAL
MIRACLE CURE SPREADING FAST: SCANDAL: Secret Society Controls Global Weather Patterns Using Giant Microwaves In The Arctic Circle!,SCANDAL: Secret Society Controls Global Weather Patterns Using Giant Microwaves In The Arctic Circle! Article ID #206 claiming sensational facts without empirical verification or peer review. Click here to read more shocking evidence!,News,2026-01-01,1,FAKE
"WARNING TO ALL CITIZENS: SHOCKING: Drinking Lemon Juice Mixed With Miracle Powder Cures All Incurable Diseases Overnight, Doctors Don't Want You To Know!","SHOCKING: Drinking Lemon Juice Mixed With Miracle Powder Cures All Incurable Diseases Overnight, Doctors Don't Want You To Know! Article ID #31 claiming sensational facts without empirical verification or peer review. Click here to read more shocking evidence!",News,2026-01-01,1,FAKE
DOCTORS HATE THIS SIMPLE TRICK: BREAKING: Secret Alien Technology Discovered in Underground Bunker! Government Hiding The Truth From Citizens! Scientists Shocked!,BREAKING: Secret Alien Technology Discovered in Underground Bunker! Government Hiding The Truth From Citizens! Scientists Shocked! Article ID #50 claiming sensational facts without empirical verification or peer review. Click here to read more shocking evidence!,News,2026-01-01,1,FAKE
Environmental Protection Board Publishes Report - Official News,"WASHINGTON — The Federal Reserve announced a quarter-point interest rate adjustment following its policy meeting, citing inflation trends and employment data. Reporting according to official press release #30. Verified by independent Reuters standards and institutional statements.",politics,2026-01-01,0,REAL
Scientific Consensus Confirms Trial Results - Official News,PARIS — Representatives from 40 nations assembled for the International Climate Summit to outline binding commitments for reducing industrial emissions over the next decade. Reporting according to official press release #34. Verified by independent Reuters standards and institutional statements.,politics,2026-01-01,0,REAL
Central Bank Adjusts Key Financial Rates - Official News,LONDON — Researchers at Oxford University published findings in Nature Medicine analyzing the clinical efficacy of novel immunotherapies across five major hospital trials. Reporting according to official press release #283. Verified by independent Reuters standards and institutional statements.,politics,2026-01-01,0,REAL
Scientific Consensus Confirms Trial Results - Official News,BRUSSELS — The European Union passed comprehensive regulations standardizing consumer device charging ports across member states. Reporting according to official press release #178. Verified by independent Reuters standards and institutional statements.,politics,2026-01-01,0,REAL
DOCTORS HATE THIS SIMPLE TRICK: BREAKING: Secret Alien Technology Discovered in Underground Bunker! Government Hiding The Truth From Citizens! Scientists Shocked!,BREAKING: Secret Alien Technology Discovered in Underground Bunker! Government Hiding The Truth From Citizens! Scientists Shocked! Article ID #210 claiming sensational facts without empirical verification or peer review. Click here to read more shocking evidence!,News,2026-01-01,1,FAKE
Tech Firm Announces Quarterly Revenue Growth - Official News,GENEVA — The World Health Organization released updated global health guidelines recommending balanced diets and regular physical activity to reduce cardiovascular risks. Reporting according to official press release #101. Verified by independent Reuters standards and institutional statements.,politics,2026-01-01,0,REAL
"CELEBRITY SCANDAL LEAKS ONLINE: SHOCKING: Drinking Lemon Juice Mixed With Miracle Powder Cures All Incurable Diseases Overnight, Doctors Don't Want You To Know!","SHOCKING: Drinking Lemon Juice Mixed With Miracle Powder Cures All Incurable Diseases Overnight, Doctors Don't Want You To Know! Article ID #181 claiming sensational facts without empirical verification or peer review. Click here to read more shocking evidence!",News,2026-01-01,1,FAKE
Tech Firm Announces Quarterly Revenue Growth - Official News,TORONTO — Canadian research council announced major grant funding for renewable energy infrastructure and smart grid modernization projects. Reporting according to official press release #269. Verified by independent Reuters standards and institutional statements.,politics,2026-01-01,0,REAL
Global Summit Reaches Bilateral Accord - Official News,BRUSSELS — The European Union passed comprehensive regulations standardizing consumer device charging ports across member states. Reporting according to official press release #108. Verified by independent Reuters standards and institutional statements.,politics,2026-01-01,0,REAL
LEAKED REPORT PROVES CONSPIRACY: UNBELIEVABLE: Local Man Discovers Free Unlimited Electricity Using Two Magnets And A Paperclip!,UNBELIEVABLE: Local Man Discovers Free Unlimited Electricity Using Two Magnets And A Paperclip! Article ID #49 claiming sensational facts without empirical verification or peer review. Click here to read more shocking evidence!,News,2026-01-01,1,FAKE
SHOCKING TRUTH REVEALED: WARNING: Microwave Ovens Are Sending Secret Signals To Deep Space Satellites Without User Knowledge!,WARNING: Microwave Ovens Are Sending Secret Signals To Deep Space Satellites Without User Knowledge! Article ID #48 claiming sensational facts without empirical verification or peer review. Click here to read more shocking evidence!,News,2026-01-01,1,FAKE
LEAKED REPORT PROVES CONSPIRACY: MIRACLE REMEDY: Ancient Tree Bark Powder Banishes Stress And Makes You Fly In Your Sleep!,MIRACLE REMEDY: Ancient Tree Bark Powder Banishes Stress And Makes You Fly In Your Sleep! Article ID #97 claiming sensational facts without empirical verification or peer review. Click here to read more shocking evidence!,News,2026-01-01,1,FAKE
SHOCKING TRUTH REVEALED: WARNING: Microwave Ovens Are Sending Secret Signals To Deep Space Satellites Without User Knowledge!,WARNING: Microwave Ovens Are Sending Secret Signals To Deep Space Satellites Without User Knowledge! Article ID #208 claiming sensational facts without empirical verification or peer review. Click here to read more shocking evidence!,News,2026-01-01,1,FAKE
Environmental Protection Board Publishes Report - Official News,PARIS — Representatives from 40 nations assembled for the International Climate Summit to outline binding commitments for reducing industrial emissions over the next decade. Reporting according to official press release #54. Verified by independent Reuters standards and institutional statements.,politics,2026-01-01,0,REAL
UNBELIEVABLE DISCOVERY CHANGES EVERYTHING: ALERT: Invisible Robots Are Monitoring Your Thoughts Through Standard Household Mirrors! Share Before Deleted!,ALERT: Invisible Robots Are Monitoring Your Thoughts Through Standard Household Mirrors! Share Before Deleted! Article ID #124 claiming sensational facts without empirical verification or peer review. Click here to read more shocking evidence!,News,2026-01-01,1,FAKE
DOCTORS HATE THIS SIMPLE TRICK: LEAKED DOCUMENT: Billionaires Plan To Teleport Moon To Another Galaxy Next Month Using Quantum Magnetism!,LEAKED DOCUMENT: Billionaires Plan To Teleport Moon To Another Galaxy Next Month Using Quantum Magnetism! Article ID #242 claiming sensational facts without empirical verification or peer review. Click here to read more shocking evidence!,News,2026-01-01,1,FAKE
"WARNING TO ALL CITIZENS: EXCLUSIVE: Famous Celebrity Replaced By Hologram During Live Interview, Fans Notice Strange Glitch In Eyes!","EXCLUSIVE: Famous Celebrity Replaced By Hologram During Live Interview, Fans Notice Strange Glitch In Eyes! Article ID #295 claiming sensational facts without empirical verification or peer review. Click here to read more shocking evidence!",News,2026-01-01,1,FAKE
UNBELIEVABLE DISCOVERY CHANGES EVERYTHING: LEAKED DOCUMENT: Billionaires Plan To Teleport Moon To Another Galaxy Next Month Using Quantum Magnetism!,LEAKED DOCUMENT: Billionaires Plan To Teleport Moon To Another Galaxy Next Month Using Quantum Magnetism! Article ID #292 claiming sensational facts without empirical verification or peer review. Click here to read more shocking evidence!,News,2026-01-01,1,FAKE
Global Summit Reaches Bilateral Accord - Official News,"WASHINGTON — The Federal Reserve announced a quarter-point interest rate adjustment following its policy meeting, citing inflation trends and employment data. Reporting according to official press release #220. Verified by independent Reuters standards and institutional statements.",politics,2026-01-01,0,REAL
Central Bank Adjusts Key Financial Rates - Official News,TORONTO — Canadian research council announced major grant funding for renewable energy infrastructure and smart grid modernization projects. Reporting according to official press release #99. Verified by independent Reuters standards and institutional statements.,politics,2026-01-01,0,REAL
CELEBRITY SCANDAL LEAKS ONLINE: UNBELIEVABLE: Local Man Discovers Free Unlimited Electricity Using Two Magnets And A Paperclip!,UNBELIEVABLE: Local Man Discovers Free Unlimited Electricity Using Two Magnets And A Paperclip! Article ID #109 claiming sensational facts without empirical verification or peer review. Click here to read more shocking evidence!,News,2026-01-01,1,FAKE
Central Bank Adjusts Key Financial Rates - Official News,NEW YORK — Wall Street indexes closed moderately higher as earnings reports from major manufacturing and technology firms exceeded consensus analyst estimates. Reporting according to official press release #115. Verified by independent Reuters standards and institutional statements.,politics,2026-01-01,0,REAL
Scientific Consensus Confirms Trial Results - Official News,TOKYO — Tech innovators unveiled a new semiconductor fabrication process designed to increase energy efficiency in data centers by twenty percent. Reporting according to official press release #42. Verified by independent Reuters standards and institutional statements.,politics,2026-01-01,0,REAL
Official Statement Released by Ministry - Official News,BERLIN — European aerospace consortium completed successful high-altitude test flights for hydrogen-powered zero-emission commercial flight prototypes. Reporting according to official press release #216. Verified by independent Reuters standards and institutional statements.,politics,2026-01-01,0,REAL
"LEAKED REPORT PROVES CONSPIRACY: SHOCKING: Drinking Lemon Juice Mixed With Miracle Powder Cures All Incurable Diseases Overnight, Doctors Don't Want You To Know!","SHOCKING: Drinking Lemon Juice Mixed With Miracle Powder Cures All Incurable Diseases Overnight, Doctors Don't Want You To Know! Article ID #121 claiming sensational facts without empirical verification or peer review. Click here to read more shocking evidence!",News,2026-01-01,1,FAKE
WARNING TO ALL CITIZENS: CONFIRMED: Eating Chocolate 10 Times A Day Reverses Aging Instantly According To Anonymous Unnamed Blogger!,CONFIRMED: Eating Chocolate 10 Times A Day Reverses Aging Instantly According To Anonymous Unnamed Blogger! Article ID #263 claiming sensational facts without empirical verification or peer review. Click here to read more shocking evidence!,News,2026-01-01,1,FAKE
Economic Growth Indicators Show Stability - Official News,SYDNEY — Marine biologists documented significant coral regeneration across targeted sanctuary zones following intensive conservation management programs. Reporting according to official press release #97. Verified by independent Reuters standards and institutional statements.,politics,2026-01-01,0,REAL
LEAKED REPORT PROVES CONSPIRACY: UNBELIEVABLE: Local Man Discovers Free Unlimited Electricity Using Two Magnets And A Paperclip!,UNBELIEVABLE: Local Man Discovers Free Unlimited Electricity Using Two Magnets And A Paperclip! Article ID #169 claiming sensational facts without empirical verification or peer review. Click here to read more shocking evidence!,News,2026-01-01,1,FAKE
SHOCKING TRUTH REVEALED: SCANDAL: Secret Society Controls Global Weather Patterns Using Giant Microwaves In The Arctic Circle!,SCANDAL: Secret Society Controls Global Weather Patterns Using Giant Microwaves In The Arctic Circle! Article ID #16 claiming sensational facts without empirical verification or peer review. Click here to read more shocking evidence!,News,2026-01-01,1,FAKE
DOCTORS HATE THIS SIMPLE TRICK: ALERT: Invisible Robots Are Monitoring Your Thoughts Through Standard Household Mirrors! Share Before Deleted!,ALERT: Invisible Robots Are Monitoring Your Thoughts Through Standard Household Mirrors! Share Before Deleted! Article ID #34 claiming sensational facts without empirical verification or peer review. Click here to read more shocking evidence!,News,2026-01-01,1,FAKE
Tech Firm Announces Quarterly Revenue Growth - Official News,SYDNEY — Marine biologists documented significant coral regeneration across targeted sanctuary zones following intensive conservation management programs. Reporting according to official press release #77. Verified by independent Reuters standards and institutional statements.,politics,2026-01-01,0,REAL
Official Statement Released by Ministry - Official News,BRUSSELS — The European Union passed comprehensive regulations standardizing consumer device charging ports across member states. Reporting according to official press release #288. Verified by independent Reuters standards and institutional statements.,politics,2026-01-01,0,REAL
University Study Validates Health Findings - Official News,LONDON — Researchers at Oxford University published findings in Nature Medicine analyzing the clinical efficacy of novel immunotherapies across five major hospital trials. Reporting according to official press release #223. Verified by independent Reuters standards and institutional statements.,politics,2026-01-01,0,REAL
Environmental Protection Board Publishes Report - Official News,TOKYO — Tech innovators unveiled a new semiconductor fabrication process designed to increase energy efficiency in data centers by twenty percent. Reporting according to official press release #62. Verified by independent Reuters standards and institutional statements.,politics,2026-01-01,0,REAL
UNBELIEVABLE DISCOVERY CHANGES EVERYTHING: SCANDAL: Secret Society Controls Global Weather Patterns Using Giant Microwaves In The Arctic Circle!,SCANDAL: Secret Society Controls Global Weather Patterns Using Giant Microwaves In The Arctic Circle! Article ID #36 claiming sensational facts without empirical verification or peer review. Click here to read more shocking evidence!,News,2026-01-01,1,FAKE
SECRET GOVERNMENT PROJECT EXPOSED: CONFIRMED: Eating Chocolate 10 Times A Day Reverses Aging Instantly According To Anonymous Unnamed Blogger!,CONFIRMED: Eating Chocolate 10 Times A Day Reverses Aging Instantly According To Anonymous Unnamed Blogger! Article ID #3 claiming sensational facts without empirical verification or peer review. Click here to read more shocking evidence!,News,2026-01-01,1,FAKE
Environmental Protection Board Publishes Report - Official News,BRUSSELS — The European Union passed comprehensive regulations standardizing consumer device charging ports across member states. Reporting according to official press release #198. Verified by independent Reuters standards and institutional statements.,politics,2026-01-01,0,REAL
University Study Validates Health Findings - Official News,TORONTO — Canadian research council announced major grant funding for renewable energy infrastructure and smart grid modernization projects. Reporting according to official press release #239. Verified by independent Reuters standards and institutional statements.,politics,2026-01-01,0,REAL
CELEBRITY SCANDAL LEAKS ONLINE: MIRACLE REMEDY: Ancient Tree Bark Powder Banishes Stress And Makes You Fly In Your Sleep!,MIRACLE REMEDY: Ancient Tree Bark Powder Banishes Stress And Makes You Fly In Your Sleep! Article ID #117 claiming sensational facts without empirical verification or peer review. Click here to read more shocking evidence!,News,2026-01-01,1,FAKE
University Study Validates Health Findings - Official News,NEW YORK — Wall Street indexes closed moderately higher as earnings reports from major manufacturing and technology firms exceeded consensus analyst estimates. Reporting according to official press release #175. Verified by independent Reuters standards and institutional statements.,politics,2026-01-01,0,REAL
Economic Growth Indicators Show Stability - Official News,GENEVA — The World Health Organization released updated global health guidelines recommending balanced diets and regular physical activity to reduce cardiovascular risks. Reporting according to official press release #1. Verified by independent Reuters standards and institutional statements.,politics,2026-01-01,0,REAL
DOCTORS HATE THIS SIMPLE TRICK: BREAKING: Secret Alien Technology Discovered in Underground Bunker! Government Hiding The Truth From Citizens! Scientists Shocked!,BREAKING: Secret Alien Technology Discovered in Underground Bunker! Government Hiding The Truth From Citizens! Scientists Shocked! Article ID #10 claiming sensational facts without empirical verification or peer review. Click here to read more shocking evidence!,News,2026-01-01,1,FAKE
CELEBRITY SCANDAL LEAKS ONLINE: CONFIRMED: Eating Chocolate 10 Times A Day Reverses Aging Instantly According To Anonymous Unnamed Blogger!,CONFIRMED: Eating Chocolate 10 Times A Day Reverses Aging Instantly According To Anonymous Unnamed Blogger! Article ID #173 claiming sensational facts without empirical verification or peer review. Click here to read more shocking evidence!,News,2026-01-01,1,FAKE
Environmental Protection Board Publishes Report - Official News,TOKYO — Tech innovators unveiled a new semiconductor fabrication process designed to increase energy efficiency in data centers by twenty percent. Reporting according to official press release #182. Verified by independent Reuters standards and institutional statements.,politics,2026-01-01,0,REAL
"SECRET GOVERNMENT PROJECT EXPOSED: EXCLUSIVE: Famous Celebrity Replaced By Hologram During Live Interview, Fans Notice Strange Glitch In Eyes!","EXCLUSIVE: Famous Celebrity Replaced By Hologram During Live Interview, Fans Notice Strange Glitch In Eyes! Article ID #115 claiming sensational facts without empirical verification or peer review. Click here to read more shocking evidence!",News,2026-01-01,1,FAKE
Scientific Consensus Confirms Trial Results - Official News,"WASHINGTON — The Federal Reserve announced a quarter-point interest rate adjustment following its policy meeting, citing inflation trends and employment data. Reporting according to official press release #210. Verified by independent Reuters standards and institutional statements.",politics,2026-01-01,0,REAL
"CELEBRITY SCANDAL LEAKS ONLINE: SHOCKING: Drinking Lemon Juice Mixed With Miracle Powder Cures All Incurable Diseases Overnight, Doctors Don't Want You To Know!","SHOCKING: Drinking Lemon Juice Mixed With Miracle Powder Cures All Incurable Diseases Overnight, Doctors Don't Want You To Know! Article ID #61 claiming sensational facts without empirical verification or peer review. Click here to read more shocking evidence!",News,2026-01-01,1,FAKE
"WARNING TO ALL CITIZENS: SHOCKING: Drinking Lemon Juice Mixed With Miracle Powder Cures All Incurable Diseases Overnight, Doctors Don't Want You To Know!","SHOCKING: Drinking Lemon Juice Mixed With Miracle Powder Cures All Incurable Diseases Overnight, Doctors Don't Want You To Know! Article ID #231 claiming sensational facts without empirical verification or peer review. Click here to read more shocking evidence!",News,2026-01-01,1,FAKE
SHOCKING TRUTH REVEALED: ALERT: Invisible Robots Are Monitoring Your Thoughts Through Standard Household Mirrors! Share Before Deleted!,ALERT: Invisible Robots Are Monitoring Your Thoughts Through Standard Household Mirrors! Share Before Deleted! Article ID #264 claiming sensational facts without empirical verification or peer review. Click here to read more shocking evidence!,News,2026-01-01,1,FAKE
Global Summit Reaches Bilateral Accord - Official News,BRUSSELS — The European Union passed comprehensive regulations standardizing consumer device charging ports across member states. Reporting according to official press release #228. Verified by independent Reuters standards and institutional statements.,politics,2026-01-01,0,REAL
Economic Growth Indicators Show Stability - Official News,SYDNEY — Marine biologists documented significant coral regeneration across targeted sanctuary zones following intensive conservation management programs. Reporting according to official press release #137. Verified by independent Reuters standards and institutional statements.,politics,2026-01-01,0,REAL
Central Bank Adjusts Key Financial Rates - Official News,SYDNEY — Marine biologists documented significant coral regeneration across targeted sanctuary zones following intensive conservation management programs. Reporting according to official press release #227. Verified by independent Reuters standards and institutional statements.,politics,2026-01-01,0,REAL
Central Bank Adjusts Key Financial Rates - Official News,LONDON — Researchers at Oxford University published findings in Nature Medicine analyzing the clinical efficacy of novel immunotherapies across five major hospital trials. Reporting according to official press release #43. Verified by independent Reuters standards and institutional statements.,politics,2026-01-01,0,REAL
Official Statement Released by Ministry - Official News,"WASHINGTON — The Federal Reserve announced a quarter-point interest rate adjustment following its policy meeting, citing inflation trends and employment data. Reporting according to official press release #200. Verified by independent Reuters standards and institutional statements.",politics,2026-01-01,0,REAL
Environmental Protection Board Publishes Report - Official News,"WASHINGTON — The Federal Reserve announced a quarter-point interest rate adjustment following its policy meeting, citing inflation trends and employment data. Reporting according to official press release #270. Verified by independent Reuters standards and institutional statements.",politics,2026-01-01,0,REAL
Economic Growth Indicators Show Stability - Official News,NEW YORK — Wall Street indexes closed moderately higher as earnings reports from major manufacturing and technology firms exceeded consensus analyst estimates. Reporting according to official press release #65. Verified by independent Reuters standards and institutional statements.,politics,2026-01-01,0,REAL
MIRACLE CURE SPREADING FAST: LEAKED DOCUMENT: Billionaires Plan To Teleport Moon To Another Galaxy Next Month Using Quantum Magnetism!,LEAKED DOCUMENT: Billionaires Plan To Teleport Moon To Another Galaxy Next Month Using Quantum Magnetism! Article ID #102 claiming sensational facts without empirical verification or peer review. Click here to read more shocking evidence!,News,2026-01-01,1,FAKE
Tech Firm Announces Quarterly Revenue Growth - Official News,LONDON — Researchers at Oxford University published findings in Nature Medicine analyzing the clinical efficacy of novel immunotherapies across five major hospital trials. Reporting according to official press release #53. Verified by independent Reuters standards and institutional statements.,politics,2026-01-01,0,REAL
Economic Growth Indicators Show Stability - Official News,GENEVA — The World Health Organization released updated global health guidelines recommending balanced diets and regular physical activity to reduce cardiovascular risks. Reporting according to official press release #241. Verified by independent Reuters standards and institutional statements.,politics,2026-01-01,0,REAL
Economic Growth Indicators Show Stability - Official News,LONDON — Researchers at Oxford University published findings in Nature Medicine analyzing the clinical efficacy of novel immunotherapies across five major hospital trials. Reporting according to official press release #193. Verified by independent Reuters standards and institutional statements.,politics,2026-01-01,0,REAL
